index,episode,rewards
4456348,4912,-21.0
4457288,4913,-21.0
4458915,4914,-21.0
4459797,4915,-21.0
4460918,4916,-21.0
4462337,4917,-21.0
4463818,4918,-21.0
4465245,4919,-21.0
4466367,4920,-21.0
4468205,4921,-21.0
4470047,4922,-21.0
4471621,4923,-20.0
4472499,4924,-21.0
4473744,4925,-21.0
4474868,4926,-21.0
4475749,4927,-21.0
4476689,4928,-21.0
4478114,4929,-21.0
4479632,4930,-20.0
4481415,4931,-21.0
4482416,4932,-21.0
4483418,4933,-21.0
4484744,4934,-21.0
4486889,4935,-21.0
4488226,4936,-20.0
4489044,4937,-21.0
4489866,4938,-21.0
4490867,4939,-21.0
4492526,4940,-21.0
4493409,4941,-21.0
4494834,4942,-21.0
4495656,4943,-21.0
4496480,4944,-21.0
4497727,4945,-21.0
4498910,4946,-21.0
4499909,4947,-21.0
4500855,4948,-21.0
4502219,4949,-21.0
4503044,4950,-21.0
4504067,4951,-21.0
4505690,4952,-21.0
4506470,4953,-21.0
4507292,4954,-21.0
4508264,4955,-21.0
4509148,4956,-21.0
4509971,4957,-21.0
4510914,4958,-21.0
4512032,4959,-21.0
4513873,4960,-21.0
4514938,4961,-21.0
4515880,4962,-21.0
4517841,4963,-21.0
4518849,4964,-21.0
4519669,4965,-21.0
4520550,4966,-21.0
4521372,4967,-21.0
4522310,4968,-21.0
4523254,4969,-21.0
4524072,4970,-21.0
4525273,4971,-21.0
4526157,4972,-21.0
4526978,4973,-21.0
4528074,4974,-21.0
4528954,4975,-21.0
4530498,4976,-21.0
4532645,4977,-21.0
4534080,4978,-20.0
4536044,4979,-21.0
4536981,4980,-21.0
4537802,4981,-21.0
4538698,4982,-20.0
4540423,4983,-21.0
4542689,4984,-21.0
4543509,4985,-21.0
4544872,4986,-21.0
4546949,4987,-21.0
4547953,4988,-21.0
4549131,4989,-21.0
4549948,4990,-21.0
4551072,4991,-21.0
4552171,4992,-20.0
4553054,4993,-21.0
4554153,4994,-20.0
4555369,4995,-20.0
4557493,4996,-20.0
4558313,4997,-21.0
4560008,4998,-21.0
4560827,4999,-21.0
4561891,5000,-21.0
4562772,5001,-21.0
4563775,5002,-21.0
4564895,5003,-21.0
4565773,5004,-21.0
4566812,5005,-20.0
4567633,5006,-21.0
4568780,5007,-21.0
4569660,5008,-21.0
4570538,5009,-21.0
4571416,5010,-21.0
4572298,5011,-21.0
4573116,5012,-21.0
4574434,5013,-20.0
4575376,5014,-21.0
4576159,5015,-21.0
4577042,5016,-21.0
4577863,5017,-21.0
4579213,5018,-21.0
4581294,5019,-21.0
4582176,5020,-21.0
4583060,5021,-21.0
4583938,5022,-21.0
4584820,5023,-21.0
4585943,5024,-21.0
4587001,5025,-21.0
4587883,5026,-21.0
4589761,5027,-20.0
4590641,5028,-21.0
4591523,5029,-21.0
4592841,5030,-20.0
4593664,5031,-21.0
4595267,5032,-21.0
4596269,5033,-21.0
4598246,5034,-21.0
4600991,5035,-21.0
4602760,5036,-21.0
4603697,5037,-21.0
4605797,5038,-21.0
4607581,5039,-21.0
4609060,5040,-20.0
4610123,5041,-21.0
4611632,5042,-21.0
4612574,5043,-21.0
4613936,5044,-21.0
4615171,5045,-21.0
4616458,5046,-21.0
4617718,5047,-20.0
4618748,5048,-21.0
4620048,5049,-21.0
4622105,5050,-21.0
4622982,5051,-21.0
4624615,5052,-21.0
4625767,5053,-20.0
4628356,5054,-21.0
4630705,5055,-20.0
4632510,5056,-21.0
4634130,5057,-21.0
4635313,5058,-21.0
4637156,5059,-21.0
4647190,5060,-21.0
4648369,5061,-21.0
4649248,5062,-21.0
4650277,5063,-21.0
4653107,5064,-20.0
4656247,5065,-21.0
4658068,5066,-20.0
4658946,5067,-21.0
4662972,5068,-21.0
4666652,5069,-21.0
4671091,5070,-21.0
4674499,5071,-20.0
4676180,5072,-20.0
4681808,5073,-20.0
4684500,5074,-21.0
4686408,5075,-20.0
4697599,5076,-20.0
4699388,5077,-20.0
4702033,5078,-21.0
4703384,5079,-21.0
4803377,5080,-9.0
4804617,5081,-21.0
4807424,5082,-21.0
4810166,5083,-21.0
4811444,5084,-20.0
4814496,5085,-18.0
4815708,5086,-20.0
4818423,5087,-20.0
4819636,5088,-21.0
4821118,5089,-21.0
4823371,5090,-20.0
4824693,5091,-21.0
4826672,5092,-20.0
4828253,5093,-19.0
4831792,5094,-20.0
4835142,5095,-19.0
4837705,5096,-19.0
4839352,5097,-20.0
4840976,5098,-21.0
4842099,5099,-21.0
4844172,5100,-17.0
4845511,5101,-19.0
4847173,5102,-21.0
4848353,5103,-21.0
4849412,5104,-21.0
4851132,5105,-21.0
4853246,5106,-21.0
4854185,5107,-21.0
4855068,5108,-21.0
4856428,5109,-21.0
4857490,5110,-21.0
4858910,5111,-21.0
4860393,5112,-21.0
4861786,5113,-21.0
4862904,5114,-21.0
4864402,5115,-21.0
4865279,5116,-21.0
4866096,5117,-21.0
4866915,5118,-21.0
4868492,5119,-21.0
4870194,5120,-21.0
4873714,5121,-21.0
4874535,5122,-21.0
4875416,5123,-21.0
4877314,5124,-21.0
4878133,5125,-21.0
4879341,5126,-21.0
4881805,5127,-21.0
4885123,5128,-21.0
4886892,5129,-21.0
4887919,5130,-21.0
4889779,5131,-21.0
4890796,5132,-20.0
4892432,5133,-20.0
4895075,5134,-20.0
4896221,5135,-21.0
4899846,5136,-19.0
4901444,5137,-21.0
4902931,5138,-20.0
4904554,5139,-21.0
4907274,5140,-20.0
4909909,5141,-20.0
4911303,5142,-20.0
4913696,5143,-20.0
4915254,5144,-18.0
4916739,5145,-21.0
4918935,5146,-21.0
4921579,5147,-19.0
4923843,5148,-21.0
4931671,5149,-19.0
4935586,5150,-21.0
4938043,5151,-20.0
4940351,5152,-20.0
4942045,5153,-20.0
4944677,5154,-19.0
4947319,5155,-18.0
4949924,5156,-21.0
4951397,5157,-20.0
4954442,5158,-21.0
4955673,5159,-20.0
4957558,5160,-20.0
4959303,5161,-20.0
4963069,5162,-20.0
4966024,5163,-20.0
4970708,5164,-20.0
4974940,5165,-19.0
4977492,5166,-19.0
4980959,5167,-20.0
4984273,5168,-18.0
4989015,5169,-16.0
4992244,5170,-19.0
